Timestamp,I am 18+ and I consent to anonymous data collection for academic purposes only.,Country/Region,Primary role,Age (years),Gender (optional),Which wellness/mental health apps have you used in the last 6 months? (select all that apply),How often do you journal?,How often do you chat with an AI companion for support?,Typical journaling session length (minutes),How often do you journal late at night (after 11pm)?,Average sleep hours per night (past 2 weeks),Average number of meetings/classes per day (past 2 weeks),How many deadlines/exams in the next 7 days?,"In the last 2 weeks, how often did you feel overwhelmed?","In the last 2 weeks, how often did you feel things were going your way? (reverse-scored)","In the last 2 weeks, how often did you feel confident about handling personal problems? (reverse-scored)","In the last 2 weeks, how often did you feel difficulties were piling up too high?",Overall mood today,Which emotions did you often experience in the last week? (select all that apply),I am concerned about privacy of my journals.,I prefer on-device processing even if features are limited.,I am okay with personalized nudges if they help my wellbeing.,I am willing to share anonymized analytics for research.,What would you want from a wellbeing companion? (open text),Any concerns about such apps? (open text)
08/23/2025 15:56:00,Agree,India,Student,58,Male,"Insight Timer, Stoic, Daylio",Sometimes,Daily,30+,2-3x/week,9 hours,7-8,2,Sometimes,Weekly,Rarely,Weekly,Negative,"Overwhelmed, Tired",Agree,Neutral,Disagree,Agree,Voice input,Cost
08/23/2025 21:55:00,Agree,India,Freelancer,18,Non-binary,"Sanvello, MindDoc, None, Insight Timer, MindShift, Daylio, Moodpath, Stoic, Headspace, Reflectly, Replika, Youper, Wysa, Jour, Calm",Weekly,Never,16-20,Weekly,7 hours,7-8,4,Sometimes,2-3x/week,Always,2-3x/week,Neutral,"Frustrated, Joy",Disagree,Neutral,Disagree,Neutral,Better privacy controls,Cost
08/21/2025 08:11:00,Agree,India,Working Professional,55,Female,"Replika, Stoic, Wysa, Jour, Reflectly, Calm, MindShift, Daylio, Moodpath, MindDoc, Headspace, Insight Timer, None",Weekly,Sometimes,1-5,2-3x/week,5 hours,0,1,2-3x/week,Daily,Never,Never,Positive,"Anxiety, Lonely, Stressed, Grateful",Neutral,Strongly disagree,Strongly disagree,Neutral,Integration with other apps,Privacy concerns
08/26/2025 19:49:00,Agree,India,Student,35,Prefer not to say,"None, Sanvello, Reflectly, Stoic, Replika, Youper, Daylio, Headspace, MindDoc, MindShift, Moodpath",Always,Daily,1-5,Rarely,9 hours,1-2,1,Sometimes,Always,Sometimes,Always,Positive,"Lonely, Peaceful, Anxiety",Strongly disagree,Disagree,Disagree,Disagree,Progress tracking,None
08/22/2025 01:17:00,Agree,India,Other,27,Non-binary,"Daylio, Headspace, Replika",2-3x/week,Always,6-10,Rarely,7 hours,9+,6+,Rarely,Weekly,Always,Daily,Negative,"Anxiety, Joy, Calm, Overwhelmed",Neutral,Agree,Agree,Disagree,Better UI/UX,Privacy concerns
08/23/2025 10:55:00,Agree,India,Healthcare Worker,21,Prefer not to say,"Moodpath, MindShift, Jour, Youper, Stoic",Weekly,Rarely,11-15,Rarely,7 hours,0,3,2-3x/week,Never,Never,Always,Negative,"Sadness, Hopeful",Neutral,Neutral,Strongly agree,Strongly agree,Progress tracking,Over-reliance on AI
08/25/2025 05:21:00,Agree,India,Freelancer,58,Male,"Youper, Stoic",2-3x/week,Sometimes,11-15,Weekly,5 hours,1-2,6+,Rarely,2-3x/week,Never,Always,Neutral,"Peaceful, Anxiety, Excited, Grateful",Neutral,Neutral,Agree,Agree,Mood tracking,Privacy concerns
08/23/2025 11:28:00,Agree,India,Student,54,Female,"Wysa, Jour, None",Rarely,Weekly,6-10,Weekly,6 hours,3-4,2,Weekly,Never,Weekly,Daily,Neutral,"Calm, Overwhelmed",Strongly disagree,Neutral,Neutral,Strongly disagree,Voice input,Technical issues
08/24/2025 11:24:00,Agree,India,Healthcare Worker,32,Female,"Headspace, MindShift, Youper, Daylio, MindDoc",Never,2-3x/week,1-5,Rarely,6 hours,1-2,5,Rarely,Always,2-3x/week,Sometimes,Positive,"Lonely, Anger, Anxiety, Sadness",Neutral,Agree,Strongly agree,Disagree,Better UI/UX,None
08/24/2025 22:19:00,Agree,India,Healthcare Worker,22,Female,"Sanvello, Stoic, Moodpath",Sometimes,Daily,6-10,Rarely,10 hours,1-2,4,2-3x/week,Sometimes,Weekly,Always,Positive,"Frustrated, Stressed, Joy, Grateful, Peaceful",Strongly disagree,Strongly disagree,Agree,Strongly agree,Better privacy controls,AI accuracy
08/21/2025 03:52:00,Agree,India,Teacher,34,Female,"Insight Timer, Reflectly, Daylio, Moodpath, Sanvello, Youper, MindDoc, Stoic, None",Sometimes,Always,16-20,2-3x/week,7 hours,3-4,1,Never,Never,Rarely,Never,Neutral,"Stressed, Lonely",Strongly agree,Strongly disagree,Strongly agree,Agree,Progress tracking,Data security
08/25/2025 01:06:00,Agree,India,Student,58,Female,"Daylio, Insight Timer, Wysa, Calm, MindDoc, None, Sanvello",Never,Rarely,0,Weekly,5 hours,0,5,Daily,Always,2-3x/week,2-3x/week,Negative,"Anxiety, Peaceful, Joy, Grateful",Agree,Agree,Neutral,Agree,Better privacy controls,Lack of human connection
08/24/2025 21:36:00,Agree,India,Working Professional,41,Male,"Reflectly, Wysa, Sanvello, MindShift, Youper, Headspace, Moodpath, Daylio, Stoic, MindDoc, Jour",Sometimes,Rarely,1-5,2-3x/week,9 hours,1-2,2,Rarely,Daily,Sometimes,Rarely,Positive,"Joy, Frustrated, Tired, Grateful, Calm",Strongly disagree,Strongly agree,Agree,Strongly disagree,Progress tracking,Addiction to apps
08/22/2025 04:15:00,Agree,India,Working Professional,52,Female,"Youper, Jour, MindShift, None, Sanvello, Headspace, Calm",Always,Weekly,11-15,Weekly,8 hour sleep,9+,6+,Weekly,Never,Sometimes,2-3x/week,Neutral,"Hopeful, Calm",Agree,Agree,Agree,Strongly agree,Progress tracking,AI accuracy
08/24/2025 11:05:00,Agree,India,Freelancer,35,Male,"Daylio, Moodpath, Sanvello, Youper, Headspace, Calm",Never,Never,30+,Always,9 hours,3-4,5,Never,Daily,Daily,2-3x/week,Positive,"Joy, Tired, Stressed, Calm, Frustrated",Strongly disagree,Neutral,Neutral,Agree,Integration with other apps,Privacy concerns
08/23/2025 03:20:00,Agree,India,Other,52,Male,"Daylio, None, MindDoc, Wysa, Headspace, Youper, Calm, Replika, Insight Timer, Stoic, Sanvello, Moodpath",Rarely,Never,11-15,Always,10 hours,5-6,2,Daily,Never,2-3x/week,2-3x/week,Positive,"Sadness, Calm, Grateful",Disagree,Agree,Agree,Strongly disagree,Integration with other apps,None
08/25/2025 03:44:00,Agree,India,Researcher,55,Non-binary,"Jour, MindShift, Replika, Calm, Headspace, MindDoc",Weekly,Always,6-10,Rarely,10+ hours,3-4,2,Never,Never,2-3x/week,Rarely,Positive,"Hopeful, Calm, Grateful, Stressed, Joy",Neutral,Neutral,Neutral,Agree,Journaling prompts,Data security
08/26/2025 12:59:00,Agree,India,Working Professional,18,Prefer not to say,"Stoic, None",Rarely,Daily,6-10,Weekly,8 hour sleep,5-6,1,Always,Rarely,Rarely,Always,Negative,"Excited, Lonely, Frustrated",Strongly agree,Neutral,Disagree,Strongly agree,Journaling prompts,Over-reliance on AI
08/24/2025 00:54:00,Agree,India,Teacher,44,Male,"Calm, Stoic, Insight Timer, Wysa, Reflectly, Headspace, Jour, MindShift, Daylio, Replika, None, MindDoc, Sanvello, Moodpath, Youper",Daily,Always,6-10,Never,8 hour sleep,3-4,0,Sometimes,Daily,Daily,Sometimes,Negative,"Joy, Peaceful",Strongly disagree,Neutral,Disagree,Neutral,Better AI responses,Over-reliance on AI
08/26/2025 20:06:00,Agree,India,Healthcare Worker,22,Female,"Moodpath, None, MindShift",Sometimes,Daily,6-10,Sometimes,7 hours,1-2,0,Never,Daily,Sometimes,Rarely,Negative,"Anxiety, Lonely",Strongly disagree,Neutral,Neutral,Neutral,Better privacy controls,Addiction to apps
08/25/2025 14:57:00,Agree,India,Freelancer,21,Non-binary,"Wysa, Headspace, Reflectly, Replika, Jour, Insight Timer, Moodpath, Calm, MindDoc, None, Youper, Stoic, Daylio",Never,Weekly,16-20,Never,9 hours,9+,1,Daily,Sometimes,Never,Always,Neutral,"Sadness, Calm, Frustrated, Lonely, Peaceful",Neutral,Agree,Strongly disagree,Neutral,Better AI responses,Over-reliance on AI
08/22/2025 00:12:00,Agree,India,Researcher,59,Prefer not to say,"Calm, Replika, Jour, Youper, Moodpath, MindShift, Daylio, Insight Timer, Wysa, Sanvello, None, MindDoc, Reflectly, Stoic, Headspace",Daily,Always,30+,Sometimes,10 hours,0,1,Never,Weekly,Weekly,Sometimes,Positive,"Overwhelmed, Anger, Stressed, Excited, Anxiety",Neutral,Neutral,Agree,Disagree,Offline functionality,Data security
08/25/2025 11:54:00,Agree,India,Working Professional,36,Female,"Moodpath, Insight Timer, Wysa, Sanvello, Jour, Reflectly, Replika, Daylio, MindShift, None, Youper, MindDoc, Calm, Headspace",Sometimes,Daily,11-15,Daily,6 hours,5-6,1,Rarely,Rarely,Rarely,Weekly,Neutral,"Excited, Anxiety, Overwhelmed, Anger, Grateful",Strongly agree,Neutral,Strongly agree,Strongly disagree,Voice input,None
08/26/2025 03:02:00,Agree,India,Teacher,41,Non-binary,"Jour, Headspace, Reflectly",Never,Rarely,16-20,Always,9 hours,3-4,6+,Sometimes,Rarely,Always,2-3x/week,Neutral,"Overwhelmed, Stressed, Frustrated",Strongly agree,Disagree,Neutral,Strongly agree,Voice input,Privacy concerns
08/23/2025 16:02:00,Agree,India,Healthcare Worker,37,Female,"Sanvello, MindDoc, Stoic, None, Youper, Wysa, Moodpath, Headspace, MindShift, Calm, Daylio, Insight Timer, Reflectly, Jour, Replika",Rarely,Weekly,1-5,Never,8 hour sleep,3-4,5,Daily,Always,2-3x/week,Weekly,Negative,"Peaceful, Tired, Anxiety",Disagree,Agree,Neutral,Strongly disagree,Community support,None
08/26/2025 09:22:00,Agree,India,Other,63,Non-binary,"Daylio, Reflectly, Youper, Jour, Headspace, Stoic, Moodpath, None, MindShift, Wysa",Daily,Sometimes,6-10,Daily,7 hours,5-6,4,2-3x/week,Sometimes,Daily,Always,Positive,"Anger, Stressed, Frustrated, Hopeful, Joy",Disagree,Disagree,Neutral,Disagree,Better privacy controls,Technical issues
08/22/2025 23:24:00,Agree,France,Student,36,Non-binary,"Stoic, Moodpath, None, MindDoc, Calm, Sanvello, Jour",Never,Weekly,16-20,Daily,7 hours,5-6,0,Always,Daily,Never,Always,Negative,"Lonely, Overwhelmed, Frustrated, Joy",Neutral,Strongly agree,Strongly agree,Agree,Better UI/UX,None
08/22/2025 04:49:00,Agree,UK,Teacher,45,Female,"Calm, Reflectly, None, Jour, Replika, Sanvello, Headspace, Wysa, MindShift, MindDoc",2-3x/week,2-3x/week,11-15,Never,10 hours,7-8,4,Weekly,Never,Sometimes,Never,Positive,"Hopeful, Anxiety, Joy",Strongly agree,Disagree,Neutral,Agree,More personalization,None
08/23/2025 11:34:00,Agree,Australia,Student,31,Female,"Sanvello, Moodpath, Replika, Stoic, Wysa",Rarely,Daily,21-30,Sometimes,9 hours,3-4,3,Daily,Sometimes,Never,Never,Positive,"Lonely, Calm, Tired, Grateful",Agree,Disagree,Disagree,Strongly disagree,Offline functionality,Other
08/23/2025 02:06:00,Agree,Mexico,Student,18,Male,"MindDoc, None, Moodpath, Headspace, Calm",Sometimes,2-3x/week,21-30,Weekly,5 hours,7-8,3,Rarely,Daily,Weekly,Rarely,Negative,"Overwhelmed, Hopeful, Stressed, Sadness",Disagree,Agree,Neutral,Neutral,Mood tracking,Stigma around mental health apps
08/21/2025 03:55:00,Agree,Australia,Researcher,62,Male,"Stoic, MindDoc, Headspace, Calm, Jour, Replika, Youper, None, Moodpath, Reflectly, Daylio, Insight Timer, Wysa, Sanvello",Rarely,Weekly,30+,Rarely,4 hours,5-6,2,Weekly,Weekly,Weekly,2-3x/week,Neutral,"Calm, Frustrated, Anxiety, Excited",Neutral,Strongly disagree,Strongly agree,Neutral,Offline functionality,Other
08/25/2025 16:28:00,Agree,France,Student,34,Male,"Sanvello, Replika, Moodpath, Wysa, Insight Timer, MindDoc, Headspace, Calm, Jour, MindShift",Never,Never,16-20,Weekly,9 hours,0,3,Sometimes,Never,Weekly,2-3x/week,Negative,"Grateful, Stressed, Calm, Tired",Neutral,Strongly disagree,Disagree,Strongly disagree,Voice input,Technical issues
08/26/2025 05:24:00,Agree,USA,Teacher,47,Male,"Wysa, Moodpath, Calm, Youper, Jour, Headspace, Reflectly, MindShift, MindDoc",Daily,Sometimes,21-30,Always,7 hours,9+,2,2-3x/week,Sometimes,Never,2-3x/week,Positive,"Anxiety, Tired, Stressed, Grateful",Disagree,Strongly disagree,Strongly disagree,Strongly agree,More personalization,Other
08/23/2025 10:27:00,Agree,UK,Other,23,Non-binary,"Headspace, Calm, Jour, Reflectly, Sanvello, Daylio",Weekly,Daily,6-10,Rarely,8 hour sleep,1-2,6+,Weekly,Weekly,Weekly,Never,Negative,"Grateful, Joy",Strongly agree,Neutral,Neutral,Disagree,More personalization,Privacy concerns
08/25/2025 11:47:00,Agree,Mexico,Researcher,36,Prefer not to say,"Stoic, Sanvello, Headspace, Youper, Reflectly, Jour, Insight Timer, Replika, MindDoc, MindShift, Moodpath",Always,Daily,0,Daily,7 hours,0,0,Always,Rarely,Weekly,Rarely,Negative,"Peaceful, Overwhelmed, Joy, Anxiety",Neutral,Disagree,Agree,Strongly disagree,Integration with other apps,Lack of human connection
08/23/2025 21:13:00,Agree,USA,Student,35,Female,None,Always,Rarely,11-15,Weekly,8 hour sleep,1-2,5,Never,Rarely,2-3x/week,Rarely,Negative,"Anger, Peaceful, Excited, Anxiety, Grateful",Agree,Agree,Strongly agree,Neutral,Better UI/UX,None
08/24/2025 07:17:00,Agree,France,Student,59,Non-binary,"MindDoc, Insight Timer, Youper, None, Jour, MindShift, Headspace, Wysa, Daylio, Replika, Calm, Reflectly, Moodpath, Sanvello, Stoic",Rarely,Never,1-5,Rarely,10 hours,9+,4,Daily,2-3x/week,Rarely,Never,Positive,"Sadness, Joy",Neutral,Strongly agree,Strongly disagree,Neutral,Offline functionality,Cost
08/24/2025 06:34:00,Agree,Australia,Working Professional,28,Female,"Insight Timer, Sanvello, MindDoc, Stoic, None, Calm, Reflectly, Wysa, Moodpath, Daylio, MindShift, Headspace",Weekly,Always,6-10,Daily,5 hours,5-6,2,Daily,Sometimes,Daily,Never,Positive,"Anxiety, Peaceful, Excited, Stressed",Disagree,Agree,Neutral,Agree,Professional support integration,Cost
08/24/2025 23:59:00,Agree,USA,Other,48,Non-binary,"Jour, MindDoc, Reflectly, Insight Timer",Weekly,2-3x/week,6-10,Never,10 hours,3-4,3,Rarely,2-3x/week,Rarely,Never,Neutral,"Lonely, Grateful, Sadness, Anger",Disagree,Strongly disagree,Strongly disagree,Neutral,Professional support integration,AI accuracy
08/26/2025 03:44:00,Agree,UK,Healthcare Worker,31,Non-binary,"Wysa, Sanvello, Headspace, MindShift",Rarely,2-3x/week,16-20,Always,6 hours,0,3,Rarely,Weekly,Sometimes,Rarely,Negative,"Peaceful, Stressed, Grateful",Strongly agree,Strongly agree,Agree,Strongly disagree,Voice input,None
08/22/2025 16:38:00,Agree,Mexico,Working Professional,56,Prefer not to say,"Replika, Insight Timer, Jour, Headspace, Moodpath, MindDoc, Reflectly, Daylio, None, Wysa, Stoic",Daily,Daily,6-10,Weekly,7 hours,1-2,6+,Always,Never,Rarely,Never,Neutral,"Hopeful, Lonely, Anxiety",Strongly agree,Disagree,Neutral,Strongly agree,Offline functionality,None
08/26/2025 02:45:00,Agree,Germany,Healthcare Worker,52,Non-binary,"Calm, Insight Timer",Always,Daily,6-10,Rarely,10 hours,9+,4,2-3x/week,Rarely,Always,Sometimes,Negative,"Lonely, Overwhelmed, Excited, Sadness",Agree,Strongly disagree,Strongly disagree,Neutral,Professional support integration,Stigma around mental health apps
08/26/2025 19:02:00,Agree,Canada,Student,29,Male,"Sanvello, Calm, Replika, MindShift, Jour, Insight Timer, Stoic, Headspace",Sometimes,Always,0,Daily,10+ hours,3-4,5,Sometimes,Weekly,Never,Sometimes,Positive,"Sadness, Tired, Lonely, Frustrated, Stressed",Agree,Strongly disagree,Strongly disagree,Strongly agree,More personalization,None
08/26/2025 16:12:00,Agree,Japan,Student,20,Non-binary,"Youper, None, Calm, Daylio, MindShift, Moodpath",Daily,Sometimes,30+,Always,10+ hours,1-2,0,Weekly,Daily,Weekly,Weekly,Negative,"Lonely, Frustrated",Neutral,Neutral,Agree,Disagree,More personalization,AI accuracy
08/26/2025 18:10:00,Agree,Canada,Other,48,Female,"Wysa, MindShift",Sometimes,Sometimes,11-15,Weekly,7 hours,3-4,0,Daily,Sometimes,Daily,Sometimes,Negative,"Tired, Grateful",Strongly agree,Agree,Agree,Disagree,Progress tracking,None
08/25/2025 05:39:00,Agree,Brazil,Working Professional,64,Female,"Wysa, None",Daily,Never,1-5,Never,4 hours,3-4,5,Always,Rarely,2-3x/week,Weekly,Negative,"Calm, Excited, Anxiety, Stressed, Tired",Strongly agree,Agree,Strongly disagree,Disagree,Better AI responses,Over-reliance on AI
08/26/2025 15:04:00,Agree,Japan,Freelancer,20,Non-binary,"Youper, Stoic, Wysa, Daylio, Calm, Headspace, Insight Timer, MindDoc",Daily,Sometimes,6-10,Always,6 hours,3-4,0,Never,Sometimes,Always,Daily,Positive,"Peaceful, Tired",Disagree,Strongly disagree,Disagree,Strongly agree,Community support,Data security
08/25/2025 15:34:00,Agree,UK,Freelancer,59,Female,"Headspace, Youper, MindDoc, Moodpath, Insight Timer, Reflectly, Sanvello, None, Stoic, MindShift, Jour, Replika, Daylio, Wysa, Calm",2-3x/week,2-3x/week,30+,Daily,4 hours,9+,0,Never,Daily,2-3x/week,Sometimes,Negative,"Tired, Stressed, Frustrated, Overwhelmed",Strongly agree,Disagree,Strongly agree,Agree,Voice input,None
08/23/2025 05:44:00,Agree,Brazil,Working Professional,44,Prefer not to say,"Youper, None, Headspace, Sanvello, Moodpath, Stoic, Daylio, MindShift, Reflectly, Insight Timer, MindDoc",Rarely,Always,1-5,Sometimes,10 hours,7-8,0,Rarely,Always,Weekly,Weekly,Negative,"Anger, Excited, Lonely, Joy, Grateful",Agree,Strongly agree,Agree,Disagree,Voice input,None
08/26/2025 19:45:00,Agree,USA,Researcher,46,Non-binary,"None, Stoic, Insight Timer, Wysa, Reflectly, Headspace, Sanvello, MindDoc, Calm, Jour, Moodpath, Daylio, MindShift, Youper, Replika",Always,Never,0,2-3x/week,6 hours,5-6,4,Always,2-3x/week,Never,Never,Negative,"Anxiety, Tired",Strongly disagree,Strongly disagree,Agree,Disagree,Community support,Technical issues
08/26/2025 21:21:00,Agree,Japan,Freelancer,29,Male,MindShift,Always,Daily,30+,Rarely,6 hours,7-8,1,Daily,Never,Daily,Rarely,Neutral,"Anger, Frustrated, Hopeful, Sadness, Calm",Strongly agree,Strongly agree,Strongly disagree,Disagree,Mood tracking,Privacy concerns
08/26/2025 13:10:00,Agree,Brazil,Researcher,34,Male,"Wysa, Replika, Stoic, None, Reflectly, MindDoc, Calm, Youper, MindShift, Jour, Sanvello, Moodpath",Never,Daily,16-20,Sometimes,8 hour sleep,0,4,Daily,Daily,2-3x/week,Rarely,Positive,"Stressed, Overwhelmed, Sadness",Agree,Agree,Agree,Strongly disagree,Voice input,Stigma around mental health apps
08/26/2025 02:20:00,Agree,Brazil,Researcher,20,Non-binary,"Daylio, Youper, Insight Timer, MindDoc, Headspace, None, Sanvello, Moodpath, Calm, Stoic, Jour, Replika, Wysa",Rarely,Weekly,0,Daily,8 hour sleep,3-4,1,Never,2-3x/week,Daily,Daily,Neutral,"Sadness, Tired, Overwhelmed, Hopeful, Lonely",Strongly disagree,Agree,Neutral,Neutral,Offline functionality,Stigma around mental health apps
08/21/2025 20:42:00,Agree,Brazil,Student,53,Male,"Daylio, Headspace, Youper, None, Stoic",Sometimes,2-3x/week,30+,Sometimes,10 hours,0,3,2-3x/week,Weekly,Rarely,2-3x/week,Neutral,"Overwhelmed, Lonely, Grateful",Strongly disagree,Agree,Neutral,Disagree,Integration with other apps,Lack of human connection
08/26/2025 20:09:00,Agree,Brazil,Healthcare Worker,62,Male,Stoic,Never,Never,21-30,Weekly,4 hours,3-4,0,Never,Rarely,2-3x/week,Rarely,Negative,"Grateful, Joy, Frustrated",Agree,Agree,Neutral,Strongly agree,Better privacy controls,AI accuracy
08/23/2025 12:00:00,Agree,Germany,Healthcare Worker,45,Female,Insight Timer,Sometimes,Weekly,30+,Rarely,6 hours,5-6,1,Always,Daily,Never,Weekly,Negative,"Peaceful, Tired",Neutral,Strongly agree,Disagree,Strongly agree,Mood tracking,Lack of human connection
08/22/2025 01:44:00,Agree,France,Other,40,Male,"Stoic, Reflectly, Sanvello, Jour",Always,Always,0,2-3x/week,8 hour sleep,7-8,4,Never,2-3x/week,Rarely,Daily,Neutral,"Tired, Hopeful, Joy, Grateful, Calm",Agree,Agree,Strongly disagree,Agree,Mood tracking,Lack of human connection
08/24/2025 12:39:00,Agree,Japan,Healthcare Worker,25,Male,"MindDoc, Headspace, Daylio, Moodpath",Weekly,2-3x/week,30+,Sometimes,8 hour sleep,5-6,6+,Sometimes,Never,Sometimes,Never,Neutral,"Anger, Anxiety, Joy, Overwhelmed",Strongly agree,Strongly disagree,Agree,Agree,Professional support integration,Other
08/25/2025 06:32:00,Agree,Australia,Working Professional,39,Male,Calm,Never,2-3x/week,6-10,2-3x/week,4 hours,7-8,2,Never,Never,Weekly,Always,Positive,"Excited, Calm, Joy, Hopeful",Agree,Strongly disagree,Strongly disagree,Strongly agree,Better UI/UX,Technical issues
08/23/2025 00:54:00,Agree,France,Researcher,19,Non-binary,"Daylio, MindDoc, MindShift",Sometimes,Sometimes,6-10,Rarely,6 hours,1-2,1,Never,Always,Daily,Weekly,Neutral,"Anger, Sadness",Agree,Neutral,Strongly disagree,Disagree,Voice input,Over-reliance on AI
08/21/2025 09:52:00,Agree,UK,Teacher,52,Female,"Stoic, MindShift, Wysa, Headspace, MindDoc, Replika, Moodpath",Daily,2-3x/week,30+,2-3x/week,9 hours,9+,0,2-3x/week,Weekly,Daily,Daily,Positive,"Overwhelmed, Hopeful, Anxiety, Joy",Neutral,Strongly disagree,Neutral,Strongly agree,Better UI/UX,Technical issues
08/24/2025 11:44:00,Agree,Japan,Student,32,Female,Insight Timer,Weekly,2-3x/week,21-30,Always,8 hour sleep,3-4,3,Weekly,Always,Rarely,Rarely,Negative,"Hopeful, Calm",Strongly agree,Strongly agree,Neutral,Strongly disagree,Better AI responses,Stigma around mental health apps
08/23/2025 10:04:00,Agree,Japan,Teacher,18,Male,"Youper, None, Jour, Headspace, Reflectly, Sanvello, Daylio, Insight Timer, Stoic, Calm, MindShift, Moodpath",Daily,Always,0,2-3x/week,10+ hours,5-6,6+,Rarely,Weekly,Daily,Rarely,Neutral,"Excited, Overwhelmed, Anxiety",Strongly disagree,Neutral,Strongly agree,Neutral,Voice input,Lack of human connection
08/25/2025 04:11:00,Agree,Brazil,Healthcare Worker,42,Male,"Replika, Calm, Stoic, Sanvello, Youper, None, Daylio, Moodpath, Reflectly, Wysa, Headspace, MindDoc",Daily,Rarely,16-20,Always,7 hours,5-6,0,Daily,Daily,Weekly,Daily,Neutral,"Stressed, Frustrated",Strongly disagree,Strongly disagree,Agree,Strongly agree,Integration with other apps,Over-reliance on AI
08/25/2025 01:45:00,Agree,Germany,Other,30,Non-binary,Reflectly,Never,Never,11-15,Daily,9 hours,1-2,4,2-3x/week,Sometimes,Weekly,Never,Positive,"Hopeful, Anxiety",Agree,Neutral,Agree,Strongly disagree,Integration with other apps,Cost
08/21/2025 08:05:00,Agree,Japan,Working Professional,59,Male,"Calm, Stoic, Sanvello, Youper, Replika, Jour, Insight Timer, None, Headspace",Weekly,Rarely,0,Never,4 hours,1-2,0,Rarely,Never,Sometimes,Always,Negative,"Excited, Lonely",Neutral,Strongly disagree,Disagree,Neutral,Mood tracking,Data security
08/22/2025 23:38:00,Agree,Mexico,Teacher,39,Non-binary,"Wysa, None, Moodpath, Headspace, Jour, Insight Timer",Never,Daily,11-15,Always,6 hours,0,3,Daily,2-3x/week,Rarely,2-3x/week,Negative,"Overwhelmed, Anxiety",Neutral,Disagree,Neutral,Disagree,Better AI responses,Cost
08/26/2025 23:32:00,Agree,Australia,Teacher,30,Female,"MindDoc, None, Stoic, Wysa, Calm, Jour, Reflectly, MindShift, Youper, Replika, Headspace, Daylio, Insight Timer, Moodpath",2-3x/week,Daily,21-30,2-3x/week,5 hours,0,2,Never,Rarely,Weekly,Never,Neutral,"Anger, Stressed, Frustrated, Peaceful",Disagree,Strongly agree,Neutral,Strongly agree,More personalization,Stigma around mental health apps
08/21/2025 14:21:00,Agree,UK,Healthcare Worker,44,Prefer not to say,"Daylio, Insight Timer, MindShift, Headspace, Stoic, Moodpath",2-3x/week,Sometimes,6-10,2-3x/week,10 hours,9+,1,Daily,Sometimes,Rarely,Weekly,Positive,"Frustrated, Anger, Lonely",Strongly agree,Disagree,Strongly agree,Disagree,Better AI responses,Other
08/26/2025 20:40:00,Agree,Germany,Teacher,26,Prefer not to say,Wysa,Never,Always,11-15,Weekly,9 hours,3-4,0,2-3x/week,Rarely,Sometimes,Never,Positive,"Joy, Peaceful, Overwhelmed",Agree,Disagree,Disagree,Agree,Offline functionality,Cost
08/26/2025 22:49:00,Agree,Canada,Other,51,Female,"Stoic, MindDoc, Replika, Reflectly, Youper, Daylio, Moodpath, Headspace",Always,Daily,6-10,Weekly,5 hours,9+,1,2-3x/week,Weekly,2-3x/week,Daily,Positive,"Excited, Anger, Hopeful, Tired",Agree,Strongly disagree,Strongly disagree,Strongly disagree,Better privacy controls,Addiction to apps
08/26/2025 02:50:00,Agree,USA,Student,61,Non-binary,MindDoc,Rarely,Always,16-20,Daily,7 hours,5-6,3,Weekly,Sometimes,Rarely,Never,Positive,"Excited, Tired",Neutral,Strongly disagree,Strongly disagree,Strongly agree,Integration with other apps,Addiction to apps
08/23/2025 11:40:00,Agree,Brazil,Healthcare Worker,29,Female,"MindDoc, Stoic, Replika, Reflectly, Daylio, MindShift, Insight Timer, Wysa, Youper, Jour, Calm, Headspace, Moodpath, Sanvello, None",Sometimes,Sometimes,6-10,Daily,5 hours,0,1,Sometimes,Never,Sometimes,Rarely,Negative,"Peaceful, Overwhelmed",Strongly agree,Strongly agree,Neutral,Neutral,Better AI responses,Lack of human connection
08/23/2025 09:36:00,Agree,Australia,Other,47,Prefer not to say,"MindShift, Replika, Jour, Youper, None, Insight Timer, Headspace, Wysa, Stoic, Moodpath, Daylio",Rarely,Rarely,0,Sometimes,6 hours,0,2,Daily,2-3x/week,Daily,Never,Neutral,"Hopeful, Joy, Calm",Neutral,Strongly agree,Strongly agree,Disagree,Integration with other apps,Data security
08/23/2025 03:05:00,Agree,Australia,Student,31,Female,"Youper, Headspace, Wysa, MindDoc, Moodpath, Insight Timer, Calm, Sanvello, Daylio, Stoic, Replika, Reflectly, None, MindShift",Weekly,Sometimes,11-15,2-3x/week,6 hours,0,3,Never,Rarely,Daily,Weekly,Neutral,"Calm, Joy, Lonely, Peaceful",Neutral,Agree,Strongly disagree,Agree,Progress tracking,Technical issues
08/25/2025 19:35:00,Agree,Germany,Freelancer,27,Female,"MindShift, Sanvello, Calm, MindDoc, Insight Timer, Stoic",Never,Rarely,30+,Rarely,10+ hours,7-8,6+,Sometimes,Rarely,Sometimes,Always,Neutral,"Anger, Grateful, Stressed",Disagree,Disagree,Agree,Neutral,Integration with other apps,Technical issues
