Timestamp,I am 18+ and I consent to anonymous data collection for academic purposes only.,Country/Region,Primary role,Age (years),Gender (optional),Which wellness/mental health apps have you used in the last 6 months? (select all that apply),How often do you journal?,How often do you chat with an AI companion for support?,Typical journaling session length (minutes),How often do you journal late at night (after 11pm)?,Average sleep hours per night (past 2 weeks),Average number of meetings/classes per day (past 2 weeks),How many deadlines/exams in the next 7 days?,"In the last 2 weeks, how often did you feel overwhelmed?","In the last 2 weeks, how often did you feel things were going your way? (reverse-scored)","In the last 2 weeks, how often did you feel confident about handling personal problems? (reverse-scored)","In the last 2 weeks, how often did you feel difficulties were piling up too high?",Overall mood today,Which emotions did you often experience in the last week? (select all that apply),I am concerned about privacy of my journals.,I prefer on-device processing even if features are limited.,I am okay with personalized nudges if they help my wellbeing.,I am willing to share anonymized analytics for research.,What would you want from a wellbeing companion? (open text),Any concerns about such apps? (open text)
08/23/2025 17:16:00,Agree,India,Researcher,40,Non-binary,"MindShift, None, Insight Timer, Stoic, Replika, Daylio, Youper, Reflectly, Sanvello, Jour, Moodpath, MindDoc, Calm, Wysa, Headspace",Sometimes,Weekly,30+,Weekly,10 hours,0,1,Always,Never,Always,Sometimes,Positive,"Excited, Anxiety, Stressed, Hopeful, Joy",Strongly agree,Strongly disagree,Neutral,Agree,Integration with other apps,Stigma around mental health apps
08/26/2025 06:19:00,Agree,India,Teacher,53,Non-binary,"Sanvello, Wysa, Jour, Insight Timer, Reflectly, MindDoc, MindShift, Stoic, Replika, None, Daylio, Calm",Never,2-3x/week,16-20,Sometimes,7 hours,3-4,0,2-3x/week,Sometimes,Daily,Weekly,Neutral,"Stressed, Hopeful, Overwhelmed, Anger, Tired",Neutral,Agree,Disagree,Strongly agree,Journaling prompts,None
08/21/2025 00:14:00,Agree,India,Other,59,Female,"Daylio, Replika, Insight Timer, Jour, Reflectly, None, Headspace, Stoic, Sanvello, Moodpath, MindShift",Always,Rarely,6-10,Never,9 hours,5-6,2,Weekly,Daily,Rarely,Never,Neutral,"Stressed, Lonely",Neutral,Agree,Strongly agree,Disagree,Journaling prompts,Technical issues
08/25/2025 01:24:00,Agree,India,Freelancer,23,Male,"None, Insight Timer, Youper, Daylio, Moodpath, Wysa",Always,Rarely,11-15,Always,9 hours,5-6,1,Never,Daily,Always,2-3x/week,Positive,"Overwhelmed, Frustrated, Grateful, Anger, Sadness",Neutral,Strongly agree,Strongly agree,Strongly agree,Journaling prompts,Lack of human connection
08/24/2025 07:40:00,Agree,India,Working Professional,45,Female,"Youper, MindDoc",Always,Rarely,0,Weekly,5 hours,1-2,2,Rarely,Weekly,Daily,Never,Neutral,"Excited, Overwhelmed, Anger, Peaceful",Strongly disagree,Agree,Strongly disagree,Strongly agree,Voice input,Lack of human connection
08/24/2025 00:46:00,Agree,India,Teacher,46,Male,"Replika, Daylio, Youper, Moodpath, Calm, Reflectly, Headspace, Sanvello, None, Wysa, Jour, MindShift, Insight Timer, MindDoc",Never,2-3x/week,30+,Daily,9 hours,9+,3,Daily,Daily,Never,Daily,Positive,"Anxiety, Lonely, Excited",Strongly agree,Strongly agree,Neutral,Agree,Mood tracking,Over-reliance on AI
08/26/2025 21:24:00,Agree,India,Healthcare Worker,45,Female,"Calm, Wysa, Stoic",Weekly,Daily,21-30,Weekly,8 hour sleep,1-2,2,Daily,Daily,Sometimes,Sometimes,Negative,"Excited, Tired, Anxiety, Calm",Strongly agree,Disagree,Strongly agree,Neutral,Better AI responses,Privacy concerns
08/24/2025 01:48:00,Agree,India,Other,58,Non-binary,"Headspace, Reflectly, MindDoc, Insight Timer, Wysa, Stoic, Replika, Youper, None, Calm, Moodpath, MindShift",Daily,Rarely,1-5,2-3x/week,6 hours,3-4,1,2-3x/week,Sometimes,Daily,Weekly,Negative,"Anxiety, Peaceful",Strongly agree,Strongly disagree,Agree,Strongly disagree,Better UI/UX,Lack of human connection
08/25/2025 23:22:00,Agree,India,Teacher,32,Female,"Headspace, None, Insight Timer, Stoic, Youper, MindDoc",2-3x/week,Sometimes,1-5,2-3x/week,10+ hours,9+,0,Sometimes,Sometimes,Never,Never,Neutral,"Joy, Grateful, Stressed, Calm, Lonely",Agree,Neutral,Agree,Strongly agree,Better AI responses,Technical issues
08/25/2025 13:04:00,Agree,India,Researcher,20,Prefer not to say,"Insight Timer, Headspace",Always,Sometimes,30+,Sometimes,10 hours,1-2,6+,2-3x/week,Rarely,Daily,Weekly,Positive,"Overwhelmed, Stressed, Grateful, Lonely",Neutral,Disagree,Agree,Neutral,Voice input,Data security
08/25/2025 14:08:00,Agree,India,Working Professional,26,Prefer not to say,"Replika, MindShift, Moodpath, Insight Timer",Never,Daily,11-15,Sometimes,7 hours,5-6,4,Sometimes,Always,Rarely,Sometimes,Negative,"Sadness, Stressed, Joy, Grateful, Tired",Strongly agree,Strongly agree,Strongly disagree,Agree,Offline functionality,Cost
08/24/2025 05:52:00,Agree,India,Teacher,51,Female,"MindShift, Sanvello, Daylio, Headspace, Insight Timer, Replika",Daily,Never,30+,2-3x/week,6 hours,7-8,5,Always,2-3x/week,Weekly,Daily,Neutral,"Joy, Tired, Peaceful",Strongly agree,Neutral,Agree,Agree,Better AI responses,Over-reliance on AI
08/21/2025 14:51:00,Agree,India,Researcher,58,Prefer not to say,"MindShift, Headspace, Reflectly, Calm, Youper, Jour",Always,Always,30+,Rarely,8 hour sleep,5-6,2,Never,Sometimes,Rarely,Rarely,Neutral,"Lonely, Joy, Stressed, Grateful, Frustrated",Strongly agree,Strongly disagree,Agree,Disagree,Better privacy controls,Cost
08/21/2025 05:43:00,Agree,India,Healthcare Worker,57,Non-binary,"Calm, Daylio, Replika, Stoic, MindDoc, Moodpath",Weekly,Daily,16-20,Always,5 hours,1-2,5,2-3x/week,Rarely,Always,2-3x/week,Positive,"Calm, Anger",Agree,Strongly agree,Disagree,Strongly agree,Mood tracking,Cost
08/22/2025 05:08:00,Agree,India,Freelancer,19,Non-binary,"Replika, None, Youper, Jour, Calm, MindDoc",Rarely,Sometimes,11-15,Sometimes,9 hours,1-2,1,Rarely,Rarely,Weekly,Never,Negative,"Anger, Anxiety, Sadness, Overwhelmed, Lonely",Agree,Neutral,Agree,Strongly agree,Progress tracking,Cost
08/22/2025 09:26:00,Agree,India,Teacher,33,Female,"Replika, Headspace, MindDoc, Jour, MindShift, None, Sanvello, Calm, Stoic, Wysa",Always,Never,6-10,Daily,10 hours,3-4,4,Never,2-3x/week,Always,Daily,Neutral,"Joy, Stressed, Sadness, Hopeful",Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Better AI responses,Stigma around mental health apps
08/21/2025 03:12:00,Agree,India,Teacher,45,Non-binary,"Wysa, MindDoc, MindShift, Insight Timer, Reflectly, Youper, Jour, Calm, Sanvello",Weekly,Never,11-15,2-3x/week,4 hours,0,2,Sometimes,Daily,Always,2-3x/week,Neutral,"Frustrated, Calm",Disagree,Disagree,Agree,Disagree,Journaling prompts,None
08/22/2025 17:39:00,Agree,India,Working Professional,57,Prefer not to say,"Calm, Jour, MindShift, MindDoc, Stoic, Reflectly",Sometimes,2-3x/week,21-30,Sometimes,5 hours,9+,0,2-3x/week,Never,Sometimes,Sometimes,Negative,"Tired, Stressed",Strongly disagree,Strongly agree,Strongly agree,Agree,Voice input,Technical issues
08/21/2025 00:32:00,Agree,India,Student,26,Prefer not to say,"Youper, Jour, MindDoc",2-3x/week,Sometimes,16-20,Daily,4 hours,9+,2,Sometimes,Always,Weekly,Rarely,Neutral,"Grateful, Calm, Sadness, Tired",Neutral,Strongly disagree,Agree,Neutral,Journaling prompts,Other
08/22/2025 23:00:00,Agree,India,Freelancer,25,Male,"None, Youper, Stoic",Always,Always,30+,Rarely,8 hour sleep,0,3,2-3x/week,2-3x/week,Rarely,Always,Negative,"Grateful, Peaceful",Disagree,Strongly agree,Strongly disagree,Agree,Community support,Lack of human connection
08/26/2025 06:07:00,Agree,India,Working Professional,43,Male,"MindDoc, Youper, None, Insight Timer, Moodpath, Headspace, Sanvello, Wysa, Replika, MindShift, Calm, Daylio, Stoic, Reflectly",Rarely,2-3x/week,1-5,Sometimes,10 hours,9+,3,Sometimes,Sometimes,Always,2-3x/week,Neutral,"Anger, Overwhelmed, Calm, Excited",Agree,Strongly disagree,Strongly agree,Agree,Mood tracking,Lack of human connection
08/24/2025 07:17:00,Agree,India,Teacher,33,Non-binary,"Jour, Youper",Daily,Weekly,1-5,Weekly,5 hours,3-4,4,2-3x/week,Never,Daily,Always,Negative,"Sadness, Anger, Calm, Lonely",Strongly agree,Agree,Strongly disagree,Agree,Better privacy controls,Data security
08/26/2025 14:48:00,Agree,India,Healthcare Worker,31,Male,"Calm, Youper, MindShift, Sanvello, Headspace",Never,2-3x/week,1-5,Weekly,10 hours,7-8,4,Rarely,Never,Weekly,Rarely,Neutral,"Anger, Frustrated, Hopeful, Lonely",Strongly agree,Neutral,Strongly disagree,Strongly agree,Offline functionality,Stigma around mental health apps
08/25/2025 03:11:00,Agree,India,Healthcare Worker,18,Male,"Reflectly, Stoic, Daylio, Wysa, Calm, Replika, Headspace",Rarely,Rarely,30+,2-3x/week,10 hours,9+,1,Sometimes,Never,Always,Never,Neutral,"Grateful, Peaceful, Sadness, Anger, Lonely",Disagree,Strongly disagree,Disagree,Neutral,More personalization,Data security
08/21/2025 18:40:00,Agree,India,Teacher,45,Non-binary,"Headspace, Moodpath, Sanvello, Calm, Daylio, MindDoc, Wysa, MindShift, Replika, None, Youper, Insight Timer, Jour",Sometimes,2-3x/week,16-20,Sometimes,8 hour sleep,1-2,0,Never,Rarely,Never,Weekly,Negative,"Stressed, Peaceful, Excited, Lonely, Sadness",Agree,Neutral,Agree,Strongly agree,Better privacy controls,Other
08/23/2025 05:40:00,Agree,India,Researcher,23,Male,"Sanvello, Replika, Daylio, Insight Timer, Reflectly, Calm, None",2-3x/week,Never,1-5,Rarely,10+ hours,1-2,0,Never,Sometimes,Never,Weekly,Positive,"Frustrated, Lonely, Stressed, Tired",Strongly agree,Disagree,Neutral,Agree,Integration with other apps,Lack of human connection
08/24/2025 20:07:00,Agree,India,Teacher,41,Non-binary,"MindShift, Daylio, Youper, Reflectly, Replika",Never,Sometimes,0,2-3x/week,9 hours,0,6+,Daily,Always,Daily,2-3x/week,Negative,"Lonely, Joy, Overwhelmed, Anger, Calm",Neutral,Strongly disagree,Agree,Disagree,Professional support integration,Over-reliance on AI
08/24/2025 02:55:00,Agree,India,Student,51,Female,"Replika, Stoic, Daylio, None, Moodpath, MindDoc",Rarely,Always,0,Daily,8 hour sleep,1-2,2,Weekly,2-3x/week,Daily,Weekly,Neutral,"Anger, Overwhelmed, Lonely, Stressed, Excited",Strongly disagree,Agree,Strongly agree,Neutral,More personalization,Data security
08/24/2025 16:58:00,Agree,India,Student,21,Non-binary,"Stoic, Insight Timer, Replika",Sometimes,Daily,21-30,Never,9 hours,1-2,3,Weekly,Never,Daily,Never,Positive,"Grateful, Excited, Frustrated, Calm, Anger",Neutral,Disagree,Disagree,Strongly disagree,Voice input,Lack of human connection
08/23/2025 04:23:00,Agree,India,Teacher,31,Prefer not to say,Insight Timer,Never,Never,30+,Always,10 hours,1-2,2,Never,Never,2-3x/week,Never,Negative,"Anxiety, Peaceful, Frustrated, Hopeful, Lonely",Strongly agree,Neutral,Strongly disagree,Strongly disagree,Mood tracking,Stigma around mental health apps
08/21/2025 05:34:00,Agree,Australia,Freelancer,40,Prefer not to say,"Reflectly, Insight Timer, Headspace, Stoic, Replika, Daylio, Moodpath, Sanvello, Youper, MindShift, Calm, Jour",Daily,Never,0,Rarely,10 hours,5-6,4,Always,Rarely,Weekly,Sometimes,Negative,"Lonely, Sadness, Peaceful",Strongly disagree,Agree,Neutral,Neutral,Better UI/UX,Stigma around mental health apps
08/21/2025 13:07:00,Agree,France,Researcher,58,Male,"Replika, Headspace, Wysa, MindShift, Calm",Rarely,2-3x/week,0,Never,6 hours,7-8,1,Always,Never,Daily,Sometimes,Neutral,"Anxiety, Hopeful, Frustrated",Strongly disagree,Disagree,Strongly agree,Strongly agree,Offline functionality,Addiction to apps
08/24/2025 03:14:00,Agree,Australia,Teacher,54,Non-binary,Headspace,Weekly,2-3x/week,11-15,Daily,10+ hours,7-8,1,2-3x/week,2-3x/week,Weekly,Never,Positive,"Hopeful, Overwhelmed, Sadness",Strongly disagree,Strongly agree,Disagree,Neutral,More personalization,Cost
08/23/2025 21:51:00,Agree,France,Freelancer,61,Prefer not to say,"Jour, Headspace",Never,Never,30+,Sometimes,4 hours,9+,6+,Rarely,Never,Sometimes,Never,Negative,"Excited, Frustrated, Anxiety",Disagree,Neutral,Disagree,Agree,Journaling prompts,Other
08/26/2025 11:27:00,Agree,Australia,Teacher,35,Prefer not to say,"Wysa, Replika, Daylio, Youper, None, Insight Timer",Never,Daily,6-10,Weekly,8 hour sleep,9+,3,Daily,Never,Weekly,Sometimes,Neutral,"Lonely, Sadness",Agree,Agree,Agree,Strongly agree,Journaling prompts,Other
08/21/2025 13:18:00,Agree,Japan,Student,62,Male,"Wysa, Calm, Replika, Youper, Reflectly, MindDoc, Headspace, Sanvello, Moodpath, Insight Timer",Never,Never,6-10,Never,5 hours,0,3,2-3x/week,Rarely,Never,Weekly,Positive,"Anxiety, Stressed, Anger",Neutral,Strongly agree,Strongly disagree,Agree,Integration with other apps,Data security
08/22/2025 03:32:00,Agree,UK,Other,45,Non-binary,"Insight Timer, Replika, Daylio, Jour, Moodpath",Never,Rarely,1-5,Never,4 hours,7-8,5,Never,Daily,Rarely,2-3x/week,Positive,"Overwhelmed, Joy",Strongly disagree,Disagree,Disagree,Strongly disagree,Mood tracking,Addiction to apps
08/22/2025 13:58:00,Agree,Mexico,Student,52,Male,"Stoic, Calm, MindShift, Reflectly, None, Headspace, Moodpath, Jour, Youper, Wysa, Daylio, Replika, Sanvello, MindDoc",Always,2-3x/week,0,Daily,10 hours,3-4,1,2-3x/week,Daily,Never,Weekly,Negative,"Tired, Anger, Anxiety, Overwhelmed, Hopeful",Strongly disagree,Strongly agree,Disagree,Strongly agree,Voice input,None
08/26/2025 07:56:00,Agree,Canada,Other,27,Prefer not to say,"Sanvello, Wysa, Reflectly, Jour, Daylio, Insight Timer, Headspace, Stoic, None, Youper",Sometimes,Sometimes,16-20,Always,4 hours,5-6,6+,Weekly,2-3x/week,Rarely,Never,Neutral,"Frustrated, Joy, Tired",Strongly agree,Strongly disagree,Agree,Agree,Community support,Addiction to apps
08/23/2025 05:26:00,Agree,UK,Student,37,Male,"Replika, Calm, Jour, Headspace",Never,2-3x/week,11-15,Rarely,6 hours,5-6,1,Sometimes,Daily,Sometimes,2-3x/week,Positive,"Tired, Overwhelmed",Strongly agree,Strongly agree,Disagree,Strongly agree,Professional support integration,Addiction to apps
08/23/2025 20:44:00,Agree,Japan,Healthcare Worker,64,Non-binary,"Reflectly, Headspace, MindDoc, Moodpath, None, Replika, Jour, Daylio, Calm",Weekly,Daily,11-15,Weekly,10 hours,5-6,2,Weekly,Daily,Always,Weekly,Neutral,"Anger, Joy, Excited, Overwhelmed",Neutral,Strongly disagree,Agree,Neutral,Integration with other apps,Other
08/21/2025 21:35:00,Agree,Japan,Freelancer,55,Prefer not to say,"Youper, Daylio, Sanvello, Replika, Stoic, MindDoc, Headspace",Daily,Sometimes,1-5,Daily,9 hours,0,3,Sometimes,Never,Daily,Always,Negative,"Overwhelmed, Peaceful, Excited, Frustrated, Calm",Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,More personalization,Over-reliance on AI
08/22/2025 07:22:00,Agree,France,Other,19,Prefer not to say,"MindDoc, None, MindShift, Insight Timer, Calm, Stoic, Wysa, Youper, Reflectly",Rarely,Sometimes,21-30,Always,10+ hours,1-2,6+,Always,Sometimes,Weekly,Rarely,Negative,"Frustrated, Grateful, Joy, Excited, Stressed",Disagree,Agree,Agree,Agree,Offline functionality,Over-reliance on AI
08/21/2025 18:39:00,Agree,Germany,Teacher,48,Male,"Calm, MindDoc, Replika, Moodpath, Sanvello, Youper, MindShift",2-3x/week,Rarely,6-10,2-3x/week,5 hours,0,5,Sometimes,Weekly,Daily,Never,Positive,"Tired, Lonely, Overwhelmed",Strongly agree,Disagree,Strongly disagree,Strongly disagree,Better UI/UX,Stigma around mental health apps
08/21/2025 00:27:00,Agree,France,Teacher,21,Female,"MindShift, Jour, Calm, Wysa, Sanvello, Daylio, Moodpath",Sometimes,2-3x/week,16-20,2-3x/week,5 hours,0,6+,Rarely,Never,Always,Sometimes,Neutral,"Anger, Excited",Disagree,Disagree,Strongly agree,Strongly agree,Offline functionality,Cost
08/26/2025 22:12:00,Agree,Australia,Student,50,Prefer not to say,"Daylio, Sanvello, Wysa, Headspace, Insight Timer",Daily,Weekly,21-30,Never,7 hours,9+,5,Weekly,Sometimes,Sometimes,2-3x/week,Neutral,"Tired, Grateful, Frustrated",Strongly disagree,Strongly disagree,Disagree,Strongly disagree,Integration with other apps,Other
08/25/2025 16:08:00,Agree,Brazil,Other,59,Prefer not to say,"Calm, Youper, Reflectly, Daylio, Sanvello, Replika, None, Jour, MindDoc, Moodpath, Wysa",Weekly,2-3x/week,0,Sometimes,6 hours,9+,2,Never,Weekly,Weekly,2-3x/week,Negative,"Lonely, Calm, Grateful, Excited, Joy",Strongly disagree,Agree,Neutral,Agree,Integration with other apps,Cost
08/22/2025 22:47:00,Agree,Brazil,Teacher,62,Female,"Calm, Wysa, MindDoc, None, Headspace, Daylio",Always,Always,11-15,Sometimes,8 hour sleep,5-6,4,Rarely,Daily,Weekly,Daily,Negative,"Stressed, Anxiety, Excited, Lonely, Anger",Neutral,Strongly agree,Neutral,Disagree,Mood tracking,Addiction to apps
08/23/2025 08:22:00,Agree,UK,Working Professional,53,Female,"None, Headspace, Youper, Replika, MindShift, Daylio, MindDoc, Wysa, Insight Timer, Sanvello, Reflectly, Moodpath, Stoic, Calm, Jour",Weekly,Never,16-20,Sometimes,4 hours,0,4,Always,Sometimes,Never,Rarely,Negative,"Anger, Excited, Overwhelmed, Joy, Anxiety",Agree,Agree,Neutral,Disagree,Mood tracking,Data security
08/26/2025 23:13:00,Agree,France,Teacher,57,Male,"Calm, Sanvello, None, Stoic, Youper, Jour, Insight Timer, Replika, MindShift, Wysa, MindDoc, Headspace",Daily,Never,1-5,Sometimes,6 hours,0,1,Daily,Rarely,2-3x/week,Weekly,Neutral,"Grateful, Excited",Strongly disagree,Agree,Strongly disagree,Agree,Offline functionality,None
08/24/2025 22:08:00,Agree,France,Healthcare Worker,32,Non-binary,"Stoic, MindShift, Wysa",Weekly,Never,16-20,2-3x/week,10 hours,7-8,3,Never,Daily,Sometimes,Sometimes,Neutral,"Calm, Anger, Excited, Frustrated",Disagree,Agree,Strongly agree,Disagree,Community support,Stigma around mental health apps
08/23/2025 04:02:00,Agree,Canada,Student,31,Female,"Daylio, Stoic, Insight Timer",Daily,Rarely,30+,Always,4 hours,7-8,2,2-3x/week,Daily,Sometimes,Daily,Negative,"Grateful, Joy, Hopeful",Neutral,Neutral,Agree,Neutral,Better AI responses,Data security
08/21/2025 02:48:00,Agree,Japan,Researcher,24,Non-binary,"Calm, Moodpath, Sanvello, Wysa, Stoic, Youper, Headspace, Replika, Insight Timer, Jour",Never,Never,21-30,Weekly,8 hour sleep,3-4,3,Sometimes,Sometimes,Rarely,Always,Positive,"Overwhelmed, Calm, Stressed, Lonely",Strongly agree,Neutral,Neutral,Agree,More personalization,Over-reliance on AI
08/22/2025 00:31:00,Agree,Germany,Teacher,35,Female,"Moodpath, Stoic",Never,Never,16-20,2-3x/week,10 hours,1-2,6+,Always,Weekly,Always,Sometimes,Negative,"Grateful, Sadness, Peaceful, Hopeful, Anger",Disagree,Agree,Neutral,Agree,Better AI responses,AI accuracy
08/26/2025 23:12:00,Agree,Brazil,Freelancer,26,Prefer not to say,Stoic,Sometimes,Rarely,16-20,Rarely,4 hours,9+,3,Rarely,2-3x/week,Always,Always,Negative,"Joy, Hopeful",Neutral,Strongly agree,Neutral,Disagree,Mood tracking,Data security
08/23/2025 22:29:00,Agree,UK,Teacher,42,Male,"Replika, Moodpath, MindDoc, Daylio, Stoic, None, Calm, Sanvello, Headspace, Wysa, MindShift, Youper",Daily,Weekly,16-20,2-3x/week,4 hours,7-8,2,Weekly,Never,Rarely,Rarely,Negative,"Excited, Frustrated, Peaceful, Lonely, Grateful",Strongly disagree,Neutral,Strongly disagree,Disagree,Integration with other apps,Over-reliance on AI
08/22/2025 05:30:00,Agree,Brazil,Researcher,49,Prefer not to say,Moodpath,Sometimes,Sometimes,6-10,Always,7 hours,5-6,6+,Daily,Daily,Never,Daily,Positive,"Anxiety, Lonely, Stressed, Frustrated, Joy",Agree,Neutral,Neutral,Strongly disagree,Offline functionality,Addiction to apps
08/24/2025 05:10:00,Agree,France,Working Professional,50,Female,"Moodpath, MindDoc, Youper",Rarely,Always,30+,Daily,4 hours,5-6,4,2-3x/week,Daily,2-3x/week,Always,Positive,"Anxiety, Joy, Peaceful, Lonely, Hopeful",Agree,Disagree,Agree,Strongly agree,Better privacy controls,Addiction to apps
08/21/2025 16:38:00,Agree,Australia,Other,27,Non-binary,MindDoc,Always,Never,6-10,Sometimes,7 hours,5-6,6+,Never,Daily,Daily,Sometimes,Positive,"Sadness, Stressed, Peaceful, Anger, Lonely",Neutral,Disagree,Agree,Strongly disagree,Offline functionality,Lack of human connection
08/26/2025 14:14:00,Agree,USA,Freelancer,19,Prefer not to say,"Insight Timer, Sanvello, Calm, Reflectly, Replika, Wysa, Headspace, Moodpath, Daylio, MindShift",Never,Never,16-20,Rarely,5 hours,0,2,Weekly,Daily,Rarely,Never,Neutral,"Sadness, Calm, Tired, Lonely",Disagree,Strongly disagree,Neutral,Strongly agree,Mood tracking,Cost
08/26/2025 20:44:00,Agree,Australia,Researcher,41,Female,Stoic,Always,Daily,1-5,Weekly,9 hours,3-4,4,2-3x/week,Weekly,Never,Rarely,Negative,"Peaceful, Joy, Sadness, Anxiety",Neutral,Agree,Disagree,Neutral,Offline functionality,Addiction to apps
08/25/2025 18:08:00,Agree,Mexico,Freelancer,26,Female,"Stoic, Moodpath, Reflectly, Headspace, Insight Timer",Weekly,Sometimes,21-30,Weekly,8 hour sleep,3-4,0,Rarely,2-3x/week,Daily,Never,Neutral,"Tired, Calm, Anxiety",Neutral,Agree,Neutral,Strongly disagree,Better AI responses,Addiction to apps
08/25/2025 15:21:00,Agree,Canada,Freelancer,24,Female,"Headspace, None, MindShift, Daylio, Stoic, Wysa, MindDoc, Reflectly",2-3x/week,Never,16-20,Always,4 hours,0,4,Rarely,Sometimes,Rarely,Weekly,Positive,"Grateful, Anger, Calm, Anxiety, Sadness",Strongly agree,Disagree,Strongly agree,Strongly disagree,Better privacy controls,None
08/23/2025 02:01:00,Agree,France,Freelancer,47,Prefer not to say,"Jour, Youper",Rarely,Always,16-20,Never,9 hours,5-6,4,Daily,Rarely,Sometimes,Daily,Neutral,"Joy, Overwhelmed, Sadness, Hopeful, Stressed",Neutral,Neutral,Disagree,Disagree,Professional support integration,Data security
08/22/2025 16:03:00,Agree,USA,Teacher,19,Male,"Jour, MindShift, Daylio, Moodpath, Wysa, Stoic, Headspace",Rarely,Rarely,0,Always,7 hours,5-6,3,Rarely,Sometimes,Sometimes,Daily,Positive,"Tired, Sadness, Joy",Strongly agree,Strongly agree,Strongly agree,Strongly agree,Better AI responses,Privacy concerns
08/25/2025 00:04:00,Agree,Mexico,Healthcare Worker,57,Male,"Headspace, Daylio, Wysa, MindShift, Calm, Insight Timer, Youper, Replika",Sometimes,Weekly,16-20,Never,10 hours,7-8,1,2-3x/week,2-3x/week,Never,Weekly,Negative,"Stressed, Joy, Calm, Peaceful, Sadness",Disagree,Disagree,Neutral,Agree,Progress tracking,Over-reliance on AI
08/21/2025 07:53:00,Agree,France,Freelancer,56,Male,Reflectly,Never,Sometimes,30+,Rarely,4 hours,1-2,0,Never,Rarely,2-3x/week,Weekly,Negative,"Anger, Frustrated",Neutral,Strongly agree,Strongly agree,Strongly agree,Better AI responses,AI accuracy
08/23/2025 22:50:00,Agree,Brazil,Freelancer,35,Female,"Jour, Reflectly, Daylio, Replika, MindDoc, Wysa",Rarely,Never,16-20,Rarely,4 hours,0,0,Weekly,Rarely,Daily,Sometimes,Positive,"Overwhelmed, Lonely",Agree,Disagree,Agree,Strongly disagree,Mood tracking,Data security
08/24/2025 06:32:00,Agree,Canada,Student,59,Prefer not to say,"Stoic, None, Jour, Replika, Wysa, Headspace, Calm, MindShift, Sanvello, Youper, Moodpath, MindDoc",Sometimes,Rarely,21-30,Weekly,5 hours,0,3,Sometimes,Daily,Never,Sometimes,Negative,"Grateful, Anxiety, Joy, Lonely, Calm",Strongly disagree,Disagree,Strongly agree,Agree,Mood tracking,Stigma around mental health apps
08/22/2025 00:44:00,Agree,USA,Researcher,63,Male,"Youper, Moodpath, MindDoc, Jour, Calm, Wysa",Weekly,Sometimes,21-30,Daily,4 hours,1-2,0,Never,Weekly,Weekly,Always,Negative,"Lonely, Peaceful, Stressed, Sadness, Grateful",Neutral,Strongly disagree,Disagree,Agree,Professional support integration,Technical issues
08/25/2025 15:58:00,Agree,Mexico,Freelancer,49,Prefer not to say,"Moodpath, Calm, Wysa, MindShift, Replika, Jour",Rarely,Never,6-10,Rarely,10+ hours,1-2,6+,Always,Rarely,Rarely,2-3x/week,Negative,"Frustrated, Sadness, Joy",Agree,Strongly disagree,Disagree,Strongly disagree,Better AI responses,Stigma around mental health apps
08/23/2025 13:06:00,Agree,Canada,Other,52,Male,"Calm, Daylio, Reflectly, Replika, MindDoc, Youper, Sanvello, None, Jour, Wysa",Never,Sometimes,16-20,Daily,9 hours,0,0,Weekly,Sometimes,2-3x/week,2-3x/week,Negative,"Tired, Anxiety, Calm, Overwhelmed, Lonely",Neutral,Strongly disagree,Strongly disagree,Strongly disagree,Community support,Other
08/23/2025 20:04:00,Agree,Germany,Healthcare Worker,36,Male,"Stoic, MindShift, Wysa, MindDoc, Insight Timer, Youper, Replika, Headspace, None, Daylio, Jour",Daily,2-3x/week,6-10,Never,4 hours,3-4,6+,Never,2-3x/week,Sometimes,Sometimes,Neutral,"Peaceful, Overwhelmed, Tired, Joy, Hopeful",Agree,Disagree,Agree,Neutral,Better UI/UX,AI accuracy
08/22/2025 03:57:00,Agree,Australia,Student,60,Female,"Calm, Headspace, Stoic, MindShift, Insight Timer, MindDoc, Moodpath, Reflectly, Sanvello, Replika, Daylio, Youper, Wysa",Sometimes,Weekly,16-20,Rarely,4 hours,3-4,0,Never,Daily,Daily,Sometimes,Positive,"Stressed, Anger, Hopeful",Disagree,Disagree,Neutral,Strongly disagree,Better UI/UX,Lack of human connection
08/22/2025 01:17:00,Agree,Germany,Freelancer,47,Female,"Calm, Jour, Moodpath, Headspace, None, Wysa, Youper, Reflectly, Stoic, Replika, Sanvello, Insight Timer, MindShift, MindDoc, Daylio",Sometimes,Weekly,11-15,2-3x/week,5 hours,3-4,1,Always,Weekly,Rarely,Rarely,Positive,"Anxiety, Hopeful",Disagree,Strongly disagree,Strongly disagree,Neutral,Better UI/UX,Data security
08/21/2025 16:59:00,Agree,Mexico,Other,30,Male,"Calm, MindShift",Weekly,Never,11-15,Always,8 hour sleep,1-2,1,Never,Daily,Rarely,Always,Negative,"Overwhelmed, Calm, Anxiety, Excited, Anger",Strongly agree,Agree,Strongly agree,Strongly disagree,Better privacy controls,None
08/26/2025 09:25:00,Agree,Brazil,Working Professional,48,Non-binary,"Headspace, Calm, MindDoc, None, MindShift, Stoic, Reflectly",2-3x/week,Always,1-5,2-3x/week,8 hour sleep,5-6,0,Never,2-3x/week,Weekly,2-3x/week,Neutral,"Lonely, Grateful",Agree,Strongly disagree,Disagree,Strongly disagree,Better UI/UX,AI accuracy
